coin,Date,Open,High,Low,Close,Volume,VWAP,TWAP
Bitcoin,2015-12-16,473.21542144,473.21542144,449.84122319,462.15019808,740340.04432055,463.27172503,463.37659905
Bitcoin,2015-12-15,451.21879795,472.50442312,451.21879795,472.50013277,654198.73849945,463.65800402,463.96757339
Bitcoin,2015-12-14,443.84936596,455.4172466,439.54408806,451.25324846,753019.89899086,449.40705903,449.13281786
Bitcoin,2015-12-13,440.27536546,449.11535255,432.63550835,443.50562934,591135.29305506,443.6178965,443.91497502
Bitcoin,2015-12-12,458.78480512,476.67846969,413.22940314,440.13180968,885822.88762282,435.88554598,436.98778344
Bitcoin,2015-12-11,422.0034955,458.57742683,422.0034955,458.57742683,709502.39292054,439.06967165,437.87525704
Bitcoin,2015-12-10,424.22180372,426.04038181,418.31928384,422.11731019,500864.79193848,422.0543482,422.02172325
Bitcoin,2015-12-09,420.79712797,428.51213132,414.86888182,424.12699119999996,709696.53967802,422.54466025,422.49935158
Bitcoin,2015-12-08,401.79717979,417.20444204,396.79796701,417.20444204,422265.48361161,400.99003653,400.99938030000004
Bitcoin,2015-12-07,397.39098617,405.62959037,393.70190244,401.94633222,477511.83688912,400.99192315,401.01105602
Bitcoin,2015-12-06,395.34832828,408.07363337,395.34832828,398.67956922,516183.30408611,402.12722093,402.13694963
Bitcoin,2015-12-05,366.69601183,395.86506053,366.67993076,395.08010392,530547.00910152,381.46041043,380.77422661
Bitcoin,2015-12-04,365.11888272,367.40581645,358.03919014,366.79833207,355025.17119248,363.70698858,363.77181739
Bitcoin,2015-12-03,361.8999287,373.87537528,360.71527430000003,365.05230699,399768.60471549,365.46247488,365.47590094
Bitcoin,2015-12-02,364.61945657,364.61945657,350.15308288,361.61475303,443223.01477322,358.29774626,358.43882544
Bitcoin,2015-12-01,381.76055193,383.72403757,358.73098998,364.41027419,459104.17555525,370.7734764,370.97130906
Bitcoin,2015-11-30,372.05270228,385.8156033,371.71170398,382.00302792,488184.01318605,380.76839049,380.68455555
Bitcoin,2015-11-29,361.05206142,372.71777083,359.44563119,372.03869677,351143.66309956,364.02750846,363.9473207
Bitcoin,2015-11-28,360.67304864,362.31575394,355.38128349,360.18317381,349141.07754639,358.67394768,358.67964526
Bitcoin,2015-11-27,353.97227101,365.38763281,349.02720917,360.97055502,457512.74867982,357.27455298,357.43508991
Bitcoin,2015-11-26,328.5190708,366.77386241,328.40738468,354.31365385,605477.58414361,344.46691465,342.88553501
Bitcoin,2015-11-25,321.95276501,328.92793267,319.03498418,328.37050994,321889.52822347,324.44476876,324.1904832
Bitcoin,2015-11-24,325.14690010000004,325.14690010000004,320.12286668,321.66659911,258293.16125375,322.78834387,322.79501025
Bitcoin,2015-11-23,325.98092310000004,326.13086109,323.12759896,324.99178949,263315.5489988,324.81751907,324.81669328
Bitcoin,2015-11-22,328.73028480000005,328.73028480000005,323.10633962,326.12411941,252725.62475911,326.23297023,326.19574973
Bitcoin,2015-11-21,323.34609919,329.71234236,322.11726657,327.76046314,282725.44215048,326.58638734,326.68292104
Bitcoin,2015-11-20,327.07274186,327.47150957,315.94575863,323.43149763,392911.93255942,321.91741085,321.91776478
Bitcoin,2015-11-19,335.04871410000004,335.83916256,326.33406225,327.1259672,346729.59842054,331.31801310000003,331.46003539
Bitcoin,2015-11-18,335.07298648,336.67374882,331.1316207,334.78873654,330784.6490203,333.98075192,333.98332368
Bitcoin,2015-11-17,331.60384756,337.44680622,330.71355693,335.25661303,383194.83253299,334.08231442,334.09045854
Bitcoin,2015-11-16,322.31187625,333.35030960000006,318.63926894,331.4305609,360792.31107469,323.64876346,323.60593259
Bitcoin,2015-11-15,334.24014191,335.54752405,318.42826543,321.66818612,341406.71276007,329.18321283,329.58758927
Bitcoin,2015-11-14,337.35951877,338.59636647,331.58607327,333.73689795,321284.9359973,334.64759184,334.57445598
Bitcoin,2015-11-13,339.13545505,344.79772319,328.15660489,337.90329408,426828.41684456,335.4405691,335.24851306
Bitcoin,2015-11-12,315.29328641,347.28809808,315.29328641,340.48000039,540056.04848218,329.88667441,330.20554436
Bitcoin,2015-11-11,339.7289024,343.21257861,299.51374644,312.09722353,699861.20458656,316.84163484,317.15201729
Bitcoin,2015-11-10,386.73306455,388.10991758,329.66445243,338.91995729,550321.29539963,369.42379267,371.01445542
Bitcoin,2015-11-09,383.18754328,393.66136055,374.13999104,387.05471892,410906.08243932,384.27840228,384.14315098
Bitcoin,2015-11-08,396.68471875,401.4642037,381.95694299,383.04631701,373598.667714,396.12922364,396.11283937
Bitcoin,2015-11-07,382.33617108,400.68949001,380.51796098,398.09392667,387839.45330912,393.74142324,394.13538178
Bitcoin,2015-11-06,397.91611818,402.46289633,362.6003149,381.55491979,638313.9311884,380.29562859,380.6983626
Bitcoin,2015-11-05,426.34908112,458.63585612,384.44459673,396.18873244,733343.30144022,411.63269668,411.34622164
Bitcoin,2015-11-04,412.95807104,505.77457351,400.0918535,425.65339388,1037687.11991384,460.03065921,459.31321089
Bitcoin,2015-11-03,369.15097408,423.38107509,365.3176659,411.41525092,899956.02744646,392.43340274,390.17794052
Bitcoin,2015-11-02,342.08300489,372.4478774,340.70222318,369.06942974,569196.89265711,349.49613513,348.22916373
Bitcoin,2015-11-01,331.57223104,343.0059954,327.96442428,341.89088019,342040.02869223,332.96788963,333.1135545
Bitcoin,2015-10-31,347.92645307,355.97911798,326.23974749,331.3278108,423800.06979359,343.48560875,337.83850848
Bitcoin,2015-10-30,327.01554726,357.53928044,326.84212935,347.13077668,2788364.8716165,344.39973914,343.95932275
Bitcoin,2015-10-29,311.77134049,328.36875887,311.42140283,326.92182316,1985445.71717551,320.73283139999995,320.32034542
Bitcoin,2015-10-28,301.58313417,314.25334227,301.58313417,311.68897279,1479495.05119779,308.99635726,308.9852024
Bitcoin,2015-10-27,292.94213233,303.93003637,292.80109104,301.41184041,1316948.41975957,299.30483872,298.97085647
Bitcoin,2015-10-26,293.15730028,293.75964479,289.88214931,292.79262451,920274.37353301,291.58411269,291.54963741
Bitcoin,2015-10-25,287.98513827,303.59463107,287.98513827,293.68908825,1401573.15539767,297.96866011,297.53542708
Bitcoin,2015-10-24,281.86333333,287.81100043,281.86333333,287.81100043,788622.68363369,285.31473324,285.28562745
Bitcoin,2015-10-23,279.4001277,284.14038768,278.37628988,281.34557161,633453.87390082,281.02442325,280.98449008
Bitcoin,2015-10-22,272.18684696,280.53453234,272.11315032,279.25939516,1006403.83805798,276.85273681,276.44070629
Bitcoin,2015-10-21,275.86155988,277.4716165,270.09175780000004,272.12077955,924354.02440244,273.68268081,273.60676439
Bitcoin,2015-10-20,272.20386201,276.12025833,272.20386201,275.83499328,1295186.50642768,274.21253625,274.16569457
Bitcoin,2015-10-19,270.66038748,273.78381737,268.87817191,272.16610526,1067810.68113962,271.03517458,271.05634227
Bitcoin,2015-10-18,281.60314554,283.24945068,269.35761329999997,270.23213073,597553.80876023,277.3482499,276.39971315
Bitcoin,2015-10-17,271.23539971,285.32944521,271.05676347,281.49690499,1204464.21074784,279.87523405,279.90412706
Bitcoin,2015-10-16,259.10598969,273.56944984,259.02671211,271.16364118,1429571.03677343,266.41604440000003,265.75069506
Bitcoin,2015-10-15,257.11834186,261.1087903,256.83962452,259.23472169999997,985654.38086149,259.07172388,259.07589126
Bitcoin,2015-10-14,254.58653483,258.67086102,254.07223776,257.11650526,1447892.71111809,256.26234095,255.94131663
Bitcoin,2015-10-13,249.68664016,256.14426215,248.11512290000002,254.49219546,817045.89419535,252.29897588,252.03853687
Bitcoin,2015-10-12,249.84067831,251.50113062,249.34081987,249.63015218,592713.23828058,250.15299075,250.16411865
Bitcoin,2015-10-11,247.77539809,250.21572394,247.72275692,249.94304395,474426.07070025,248.6907674,248.69868959
Bitcoin,2015-10-10,247.46336595,248.28925686,246.70078149,247.72113186,521349.33226841,247.60779272,247.61132686
Bitcoin,2015-10-09,246.07082189,247.53887407,245.62915313,247.33971926,594982.78132158,246.95707147,246.94574937
Bitcoin,2015-10-08,247.58656866,248.90501154,245.90392641,245.93639867,546525.59577538,247.24954578,247.24180363
Bitcoin,2015-10-07,250.45825348,251.09272568,247.48254296,247.73117395,642542.81595283,249.65101427,249.6343025
Bitcoin,2015-10-06,244.23235154,250.50618321,244.19727764,250.50618321,699163.74194283,246.83386386,246.72807661
Bitcoin,2015-10-05,242.08543865,244.32226711,241.82651167,244.18886627,609782.69215658,242.79356883,242.74780999
Bitcoin,2015-10-04,242.55290529,242.9909361,241.91700554,242.03143958,456298.14791989,242.39914646,242.39853376
Bitcoin,2015-10-03,240.87025354,242.83496504,240.69236119999997,242.47237618,436244.02826437,241.85148597,241.85798914
Bitcoin,2015-10-02,240.75860307,242.04670729,240.4089918,240.92501443,504428.01376625,241.04117435,241.02432902
Bitcoin,2015-10-01,239.64359702,241.56639112,239.55287502,240.75128338,428390.36015544,240.46641684,240.44003064
Bitcoin,2015-09-30,240.79290347,241.8864161,239.37098639,239.59217844,448964.07732064,240.52223108,240.47260085
Bitcoin,2015-09-29,245.15332343,246.05431241,240.81116232,240.8915682,622648.41694945,243.19329711,242.87348829
Bitcoin,2015-09-28,236.64018379,245.27029669,236.41440068,245.1203102,1174873.6933365,242.92141344,242.32910798
Bitcoin,2015-09-27,237.48888541,237.79000185,236.36502775,236.40154639,455919.8785516,237.19742496,237.18756958
Bitcoin,2015-09-26,238.26059768,238.58805295,236.57600150000002,237.49293893,523808.87724573,237.58321172,237.5387339
Bitcoin,2015-09-25,237.00179868,239.87512208,236.10418902,238.20653084,642349.73569031,238.35493347,238.35351927
Bitcoin,2015-09-24,233.77095684,238.13455863,233.56323629,236.94677914,675414.87087744,235.64034943,235.41283682
Bitcoin,2015-09-23,233.31974918,234.62921734,232.85466437,233.61945998,368147.09244219,233.6594988,233.64392496
Bitcoin,2015-09-22,228.41699637,235.21788556,227.3347242,233.24048898,456886.64548314,231.59793732,231.46511925
Bitcoin,2015-09-21,233.02080797,233.21982711,228.12349851,228.35759837,402669.25664013,229.85114675,230.02120048
Bitcoin,2015-09-20,233.62214298,234.13190656,232.80163198,232.96316063,282661.76103480003,233.43870499,233.43808292
Bitcoin,2015-09-19,234.22737484,234.87679433,233.36096063,233.62249074,291644.26105295,233.95535162,233.93317154
Bitcoin,2015-09-18,235.20972622,236.25726335,233.60509232,234.1338648,477110.3331912,234.90538256,234.94764583
Bitcoin,2015-09-17,231.86626659999996,236.02900279,231.36435181,235.15656008,368758.34911004,233.22341259,233.16926377
Bitcoin,2015-09-16,232.40626896,233.53331994,229.93527567,231.75507263,346894.90898194,231.71611293,231.67439948
Bitcoin,2015-09-15,232.36602439,234.80563687,231.92484798,232.39463397,399073.19710584,232.68529663,232.68442574
Bitcoin,2015-09-14,232.03872617,234.04561913,229.72572806,232.49450141,364906.98145482,232.1802951,232.14891838
Bitcoin,2015-09-13,236.73215118,237.15399706,230.67495725,232.05687496,334834.11100587,234.34139077,234.39766821
Bitcoin,2015-09-12,242.01625155,242.3841315,236.56197763,236.56811651,305118.61911688,240.48518906,240.51513930000002
Bitcoin,2015-09-11,239.82747807,243.39634502,239.82747807,242.01450754,327975.90246441,241.94478945,241.94620272
Bitcoin,2015-09-10,239.86119128,241.21920269999998,237.48632559,239.81554359999998,353291.1169981,239.7280815,239.74300627
Bitcoin,2015-09-09,243.94254769,245.30352982,239.36348972,239.75251430000003,383270.19358402,241.57483951,241.52571554
Bitcoin,2015-09-08,240.97906078,246.32735823,240.97906078,243.97936851,429190.53992637,244.16621565,244.10138273
Bitcoin,2015-09-07,240.84036205,243.13717926,240.01806397,240.92535303,342714.23690505,241.44880133,241.44155863
Bitcoin,2015-09-06,235.84803701,243.93486145,235.39463127,241.13025198,432509.24266571,241.07354930000002,240.98818300000002
Bitcoin,2015-09-05,231.47584393,237.69564865,230.62488551,235.85653747,385973.25459022,233.33733416,233.23331154
Bitcoin,2015-09-04,227.76678725,232.51272197,227.76678725,231.43483791,383148.24127685,230.59880622,230.54561137
Bitcoin,2015-09-03,229.86766429,230.13857547,227.22510886,227.78885082,328805.85686306,228.53915087,228.52510358
Bitcoin,2015-09-02,228.15712658,230.81075439,226.69056554,229.87433353,364196.26896975,228.9254535,228.96963306
Bitcoin,2015-09-01,230.69700997,231.76923287,227.41001974,228.13859947,420106.55012349,228.8852224,228.92533448
Bitcoin,2015-08-31,228.85316612,232.18651065,225.72199032,230.59708966,398883.31441416,229.26614038,229.21712659999997
Bitcoin,2015-08-30,230.18143282,231.72891980000003,226.30070017,228.17807381,393387.71949141,228.82141395,228.82815512
Bitcoin,2015-08-29,232.05650699999998,233.68497808,227.56162342,229.92445561,401679.80612161,230.76468697,230.60182424
Bitcoin,2015-08-28,224.51678069,235.15168095,221.23467768,231.69603056,587103.18138995,228.668077,228.35769026
Bitcoin,2015-08-27,225.67635486,228.12022354,223.53423089999998,224.50013812,474624.78971034,225.91514283,225.96820115
Bitcoin,2015-08-26,221.11087854,230.77971836,220.09912704,225.64278866,743379.38612502,225.63386276,225.71960288
Bitcoin,2015-08-25,213.53316109,224.88222728,201.68426496,220.99618610000002,1019699.77643046,214.58889023,214.70161882
Bitcoin,2015-08-24,228.42618313,228.42618313,213.51522504,213.84153504,945352.88334127,220.96764968,221.77341333
Bitcoin,2015-08-23,231.14335701,233.17890787,226.07348990000003,228.57289572,456402.29803921,230.51680814,230.4068339
Bitcoin,2015-08-22,233.77034891,235.76476789,224.03196416,231.15836877,611744.273569,230.52614592,230.74777808
Bitcoin,2015-08-21,235.18738318,236.49240588,233.12312055,233.84979929,418294.88237249997,234.65770958,234.62778555
Bitcoin,2015-08-20,229.04028340000002,237.76059188,229.04028340000002,235.19389469999996,579278.37213165,234.263388,234.26953058
Bitcoin,2015-08-19,227.00412083,237.20788122,225.3692701,229.02698833,766674.72220671,233.19880012,233.25743819
Bitcoin,2015-08-18,258.03779307,258.09759319,224.46736704,224.46736704,522833.22916659,254.73324426,254.93960857
Bitcoin,2015-08-17,258.18384872,259.66157163,256.60395405,258.00331527,353930.17787612,258.02620766,258.00766206
Bitcoin,2015-08-16,261.14897053,261.33638386,256.79867068,258.22204488,370275.11784816,258.6489842,258.77660177
Bitcoin,2015-08-15,264.68321769999994,266.11730253,260.6446989,260.89174598,280058.53086971,264.93429898,264.89756206
Bitcoin,2015-08-14,262.85106531,266.52742018,259.92525892,264.77959761,378691.36769053,263.95789208,263.94158292
Bitcoin,2015-08-13,264.88364903,264.89189555,260.95858419,262.84948462,364960.23321643,262.82954596,262.83447678
Bitcoin,2015-08-12,269.20629682,269.20629682,264.44732327,264.8348867,449384.9086382,266.51706454,266.52893242
Bitcoin,2015-08-11,263.79790347,269.05321789,262.52711674,269.05321789,393410.78520847,265.17260271,265.17276354
Bitcoin,2015-08-10,263.48360426,266.25686756,261.43484471,263.8084861,384564.95125176,263.89278466,263.90896143
Bitcoin,2015-08-09,260.33732325,265.59387717,259.5750475,263.44996477,410692.87795216,262.37785049999997,262.41798737
Bitcoin,2015-08-08,280.47978679,280.68628426,260.17760555,260.52672934,477255.18174959,273.19008907,273.9281778
Bitcoin,2015-08-07,279.01834551,280.39668324,276.56251209,280.33392998,322921.93262036,279.10620377,279.09465306
Bitcoin,2015-08-06,282.60169161,282.60169161,278.61653545,279.05149096,298472.53512874,280.34323824,280.34280553
Bitcoin,2015-08-05,284.98884445,285.26706129999997,281.55379008,282.63588321,300256.15397013,283.00610222,283.01974355
Bitcoin,2015-08-04,281.04766215,285.62667132,281.04766215,285.25949647,308301.16641832,284.07974406,284.05041246
Bitcoin,2015-08-03,280.91979867,283.75435965,278.25858319,280.78614706,284469.24828002,281.60968085,281.58806173
Bitcoin,2015-08-02,278.53411469,280.92833196,275.40937310000004,280.76902415,289191.30680859997,278.36702314,278.41898571
Bitcoin,2015-08-01,283.99531249,284.17513002,276.71898833,279.19956612,314729.6807134,279.73990805,279.67600356
Bitcoin,2015-07-31,287.92420615,288.82996565,281.96369176,284.03222692,360988.94279274,284.53665501,284.67643463
Bitcoin,2015-07-30,289.17384673,290.18081632,286.649617,287.92990357,277532.50571751,288.10027592,288.08677944
Bitcoin,2015-07-29,295.01135058,295.27704463,288.81441491,289.1163954,312655.65391349,291.19429065,291.16389842
Bitcoin,2015-07-28,293.8951003,297.42032218,293.86534025,295.27166352,346556.88774964,295.63176783,295.62469678
Bitcoin,2015-07-27,292.40303836,295.48757345,286.61719447,293.83934583,356207.06771429995,291.03807205,290.95305658
Bitcoin,2015-07-26,288.72783848,293.17715039999996,287.67813953,292.52511857,244508.05719404,290.32041063,290.42128926
Bitcoin,2015-07-25,287.97864736,290.65814774,285.31321875,288.97625939,316257.43037189,287.96722979,288.0315084
Bitcoin,2015-07-24,276.10830044,288.35426084,275.24085759,287.96618266,413228.90637018,283.43038229,282.60433132
Bitcoin,2015-07-23,277.02893539,279.0234472,275.73238223,276.10446289,245488.66987104,277.00071778,276.99524441
Bitcoin,2015-07-22,276.10952332,277.8059778,273.43782323,276.98442375,284470.00731527,276.04007487,276.04251630000005
Bitcoin,2015-07-21,279.01996819,280.39546669,275.80994894,276.29771961,287144.19166873,278.38050456,278.39402136
Bitcoin,2015-07-20,272.25651938,278.84338656,271.41593183,278.84338656,264446.05114136,276.06428113,275.97030293
Bitcoin,2015-07-19,275.05189875,276.45047983,272.02704955,272.49859811,221391.55516046,274.41584362,274.31041601
Bitcoin,2015-07-18,278.85901092,281.50453743,274.28256077,275.12546695,309771.20944401,277.29250422,277.31114862
Bitcoin,2015-07-17,276.35845099,279.18004338,271.12880579,278.97803777,342156.37744435,276.01618085,276.1543258
